Name,العنوان,Gov,Ds,Area,Logo,Mobile,Telephone,User
ابو سعدة,"59 ش عبد المنعم رياض, شبرا الخيمة, القليوبية.",القليوبية.,"الخيمة, القليوبية.","الخيمة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345785,212345785,3
ابو سيف,"2 ش على بن ابى طالب, عزبة النخل, القاهرة.",القاهرة.,"النخل, القاهرة.","النخل,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345786,212345786,3
ابو شادى لكهرباء السيارات,"7 ش الفتح متفرع من ش ترعة السواحل, امبابة, الجيزة.",الجيزة.,"امبابة, الجيزة.","امبابة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345787,212345787,3
ابو شروق,"7 ش القومية العربية, امبابة, الجيزة.",الجيزة.,"امبابة, الجيزة.","امبابة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345788,212345788,3
ابو شمالة لخدمات السيارات,"محور الكفراوى, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345789,212345789,3
ابو شهد,"ش رشاح عبد اللاه, كرداسة, الجيزة.",الجيزة.,"كرداسة, الجيزة.","كرداسة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345790,212345790,3
ابو شوشة,"67 ش العلمين, المهندسين, الجيزة.",الجيزة.,"المهندسين, الجيزة.","المهندسين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345791,212345791,3
ابو صيام,"ش عربى ابو خميس, الخانكة, القليوبية.",القليوبية.,"الخانكة, القليوبية.","الخانكة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345792,212345792,3
ابو طارق لصيانة السيارات,"المجاورة الخامسة, الحى الثالث, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345793,212345793,3
ابو طارق لفرش السيارات,"ش الشباب - حى الشباب, مدينة العبور, القليوبية.",القليوبية.,"العبور, القليوبية.","العبور,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345794,212345794,3
ابو طالب لصيانة السيارات,"15 ش الحمايدة - وراق الحضر, الوراق, الجيزة.",الجيزة.,"الوراق, الجيزة.","الوراق,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345795,212345795,3
ابو طرية لكهرباء السيارات,"20 ش طه حسين, عين شمس الغربية, القاهرة.",القاهرة.,"الغربية, القاهرة.","الغربية,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345796,212345796,3
ابو عاطف لسمكرة السيارات,"53 امتداد ش القومية العربية - عزبة الخلايفة, الوراق, الجيزة.",الجيزة.,"الوراق, الجيزة.","الوراق,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345797,212345797,3
ابو عبد الله لصيانة السيارات,"23 ش البترول, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345798,212345798,3
ابو عبد الله لصيانة السيارات,"28 ش ترعة السواحل - قرية جزيرة محمد, الوراق, الجيزة.",الجيزة.,"الوراق, الجيزة.","الوراق,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345799,212345799,3
ابو عبده,"ش ابى سيفين, مصر القديمة, القاهرة.",القاهرة.,"القديمة, القاهرة.","القديمة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345800,212345800,3
ابو عسل,"ش سكة عبد الرازق, البساتين, القاهرة.",القاهرة.,"البساتين, القاهرة.","البساتين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345801,212345801,3
ابو على,"., الحى 12, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345802,212345802,3
ابو على لصيانة السيارات,"15 ش على محمود العيسوى - الجزيرة, دار السلام, القاهرة.",القاهرة.,"السلام, القاهرة.","السلام,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345803,212345803,3
ابو على للسيارات,"2 ش مسجد نور الاسلام, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345804,212345804,3
ابو عماد لصيانة السيارات,"19 ش الترعة الشرقاوية الغربية, شبين القناطر, القليوبية.",القليوبية.,"القناطر, القليوبية.","القناطر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345805,212345805,3
ابو عمار,"2 ش الطنبورى, كرموز, الاسكندرية.",الاسكندرية.,"كرموز, الاسكندرية.","كرموز,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345806,212345806,3
ابو عمار لصيانة السيارات,"114 ش مؤسسة الزكاة - بركة الحاج, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345807,212345807,3
ابو عياد,"ميدان المحطة, بلقاس, الدقهلية.",الدقهلية.,"بلقاس, الدقهلية.","بلقاس,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345808,212345808,3
ابو فارس لصيانة السيارات,"8 ش الاصلاح الزراعى - عزبة الوالدة, حلوان, القاهرة.",القاهرة.,"حلوان, القاهرة.","حلوان,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345809,212345809,3
ابو مازن,"168 ش احمد عرابى, شبرا الخيمة, القليوبية.",القليوبية.,"الخيمة, القليوبية.","الخيمة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345810,212345810,3
ابو مجدى للسيارات,"79 الشارع الجديد - عرب العيايدة, الخانكة, القليوبية.",القليوبية.,"الخانكة, القليوبية.","الخانكة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345811,212345811,3
ابو محسن لسمكرة السيارات,"55 امتداد ش القومية العربية - عزبة الخلايفة, الوراق, الجيزة.",الجيزة.,"الوراق, الجيزة.","الوراق,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345812,212345812,3
ابو محمد عويس,"عزبة المراكبى, وسط البلد, الفيوم.",الفيوم.,"البلد, الفيوم.","البلد,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345813,212345813,3
ابو محمود لفرش السيارات,"5 ش الرشاح, كرداسة, الجيزة.",الجيزة.,"كرداسة, الجيزة.","كرداسة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345814,212345814,3
ابو مروان لسمكرة السيارات,"2 ش عبد العال درويش - الشوربجى, بولاق الدكرور, الجيزة.",الجيزة.,"الدكرور, الجيزة.","الدكرور,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345815,212345815,3
ابو مروان لصيانة السيارات,"80 ش عبد الله رفاعى, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345816,212345816,3
ابو مروان لفرش السيارات,"6 ش حامد صالح متفرع من ش احمد عرابى, البراجيل, الجيزة.",الجيزة.,"البراجيل, الجيزة.","البراجيل,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345817,212345817,3
ابو ملك,"مساكن ايجيكو -, القطامية, القاهرة.",القاهرة.,"القطامية, القاهرة.","القطامية,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345818,212345818,3
ابو منار,"59 ش تادرس اسطفانوس, عين شمس الشرقية, القاهرة.",القاهرة.,"الشرقية, القاهرة.","الشرقية,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345819,212345819,3
ابو وديع,"ش د. محمد فؤاد سعيد, العمرانية الغربية, الهرم, الجيزة.",الجيزة.,"الهرم, الجيزة.","الهرم,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345820,212345820,3
ابو يارا,"ش المساكن, فيصل, الجيزة.",الجيزة.,"فيصل, الجيزة.","فيصل,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345821,212345821,3
ابو يوسف,"ش عدوى سليم, العمرانية الشرقية, الهرم, الجيزة.",الجيزة.,"الهرم, الجيزة.","الهرم,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345822,212345822,3
ابو يوسف لصيانة السيارات,"5 ش العشرين, عين شمس الشرقية, القاهرة.",القاهرة.,"الشرقية, القاهرة.","الشرقية,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345823,212345823,3
ابو يوسف لصيانة السيارات,"172 ش محمد نجيب, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345824,212345824,3
ابواب لصيانة السيارات,"34 ش التل - عزبة الخلايفة, الوراق, الجيزة.",الجيزة.,"الوراق, الجيزة.","الوراق,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345825,212345825,3
اتش تشيك لصيانة السيارات,"7 ش ترعة الغزالية, الشهداء, المنوفية.",المنوفية.,"الشهداء, المنوفية.","الشهداء,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345826,212345826,3
احمد,"63 ش محمد ابو النجا, عين شمس الشرقية, القاهرة.",القاهرة.,"الشرقية, القاهرة.","الشرقية,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345827,212345827,3
احمد,"3 ش محمد عبد السلام, الهرم, الجيزة.",الجيزة.,"الهرم, الجيزة.","الهرم,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345828,212345828,3
احمد,"ش مرسى محمود, ارض اللواء, الجيزة.",الجيزة.,"اللواء, الجيزة.","اللواء,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345829,212345829,3
احمد ابو جبل,"ش عبد المنعم مدكور, فيصل, الجيزة.",الجيزة.,"فيصل, الجيزة.","فيصل,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345830,212345830,3
احمد ابو عبد الله لصيانة السيارات,"30 ش ابو جابر, البراجيل, الجيزة.",الجيزة.,"البراجيل, الجيزة.","البراجيل,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345831,212345831,3
احمد ابو ياسين,"ش البحر, منية النصر, الدقهلية.",الدقهلية.,"النصر, الدقهلية.","النصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345832,212345832,3
احمد الدقاق,"3 ش حلمى سليمان - مدينة السعادة, المطرية, القاهرة.",القاهرة.,"المطرية, القاهرة.","المطرية,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345833,212345833,3
احمد السروجى,"2 ش الارقم بن ابى الارقم - الدواجن, حلوان, القاهرة.",القاهرة.,"حلوان, القاهرة.","حلوان,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012345834,212345834,3
