Name,العنوان,Gov,Ds,Area,Logo,Mobile,Telephone,Brand,Service,DayOff,OpenH,CloseH,User
المهندس,"المحور المركزى - ميدان ليلة القدر, الحى 12, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347137,212347137,Nisan,Essential,Friday Saturday,9 AM,6 PM,3
المهندس,"94 - مشروع 103, الحى السادس, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347142,212347142,Honda MINI BMW FIAT,Full,Friday Saturday,11 AM,11 PM,3
النور المحمدى لخدمة السيارات,"., الحى السادس, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347176,212347176,Honda JAC,ميكانيكا,Friday Saturday,9 AM,9 PM,3
الهدايا لميكانيكا السيارات,"., السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347182,212347182,Peugeot GMC Tesla,عفشة فرامل,Saturday Sunday,10 AM,10 PM,3
الهندسية لاصلاح السيارات,"محور الكفراوى, الحى الاول, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347223,212347223,Seat Kia Nisan TATA,سمكرة,Monday,9 AM,6 PM,3
الهندسية لاصلاح السيارات,"محور الكفراوى, الحى الثانى, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347224,212347224,Nisan,تكيف,Monday,11 AM,11 PM,3
الورشة الحديثة,"., الحى السادس, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347271,212347271,Honda MINI BMW FIAT,بطاريات,Saturday Sunday,9 AM,9 PM,3
الورشة السورية,"73 - مشروع 103, الحى السادس, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347282,212347282,Honda JAC,صيانة,Saturday Sunday,10 AM,10 PM,3
الورشة الفنية,"., الحى الخامس, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347657,212347657,Peugeot GMC Tesla,Tyres AC,Saturday Sunday,9 AM,6 PM,3
الورشة الفنية,"., السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347658,212347658,Toyota,Essential,Friday Saturday,11 AM,11 PM,3
الورشة الفنية,"., الحى السادس, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347723,212347723,Seat,Full,Friday Saturday,9 AM,9 PM,3
الورشة الفنية,"المجاورة الثانية, الحى السابع, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347724,212347724,Honda MINI BMW FIAT,ميكانيكا,Friday Saturday,10 AM,10 PM,3
الورشة الفنية,"., الحى السابع, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347725,212347725,Honda JAC,عفشة فرامل,Friday Saturday,9 AM,6 PM,3
الورشة الفنية,"., الحى 11, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347732,212347732,Peugeot GMC Tesla,سمكرة,Friday Saturday,11 AM,11 PM,3
الورشة الفنية,"المجاورة السابعة, الحى 11, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347733,212347733,Seat Kia Nisan TATA,تكيف,Saturday Sunday,9 AM,9 PM,3
الورشة الفنية,"المجاورة السادسة, الحى 11, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347734,212347734,Nisan,بطاريات,Monday,10 AM,10 PM,3
الورشة الفنية,"محور الكفراوى, الحى الثالث, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347774,212347774,Honda MINI BMW FIAT,صيانة,Monday,9 AM,6 PM,3
الورشة الفنية,"المجاورة الثالثة, الحى الثالث, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347845,212347845,Honda JAC,Tyres AC,Saturday Sunday,11 AM,11 PM,3
الورشة الفنية,"ش السوق القديم المجاورة الثانية, الحى السادس, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347888,212347888,Peugeot GMC Tesla,Essential,Saturday Sunday,9 AM,9 PM,3
الورشة الفنية,"66 - مشروع 103, الحى السادس, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347889,212347889,Seat Kia Nisan TATA,Full,Saturday Sunday,10 AM,10 PM,3
الورشة الفنية,"المحور المركزى, الحى 11, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347911,212347911,Nisan,ميكانيكا,Friday Saturday,9 AM,6 PM,3
الورشة الفنية لاصلاح السيارات,"اسكان الشباب 100 متر -, الحى 11, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347955,212347955,Honda MINI BMW FIAT,عفشة فرامل,Friday Saturday,11 AM,11 PM,3
الورشة الفنية لصيانة السيارات,"المجاورة السادسة, الحى 11, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348230,212348230,Honda JAC,سمكرة,Friday Saturday,9 AM,9 PM,3
الورشة الفنية لصيانة السيارات,"المجاورة الخامسة, الحى الثالث, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348233,212348233,Peugeot GMC Tesla,تكيف,Friday Saturday,10 AM,10 PM,3
الورشة الفنية لكهرباء السيارات,"المجاورة الثانية - الحى الاول, الشيخ زايد, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348335,212348335,Toyota,بطاريات,Friday Saturday,9 AM,6 PM,3
الورشة الفنية للسيارات,"المحور المركزى - ميدان ليلة القدر, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348420,212348420,Seat,صيانة,Saturday Sunday,11 AM,11 PM,3
الورشة الهندسية,"ش مكة المكرمة المجاورة الاولى, الحى السابع, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348579,212348579,Honda MINI BMW FIAT,Tyres AC,Monday,9 AM,9 PM,3
الورشة الهندسية,"., الحى 11, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348585,212348585,Honda JAC,Essential,Monday,10 AM,10 PM,3
الورشة الهندسية لصيانة السيارات,"., الحى الثالث, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348607,212348607,Peugeot GMC Tesla,Full,Saturday Sunday,9 AM,6 PM,3
الورشة اليابانية,"المجاورة السابعة, الحى 11, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348636,212348636,Seat Kia Nisan TATA,ميكانيكا,Saturday Sunday,11 AM,11 PM,3
اوتو راب,"عمارة 296, الحى السابع, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348686,212348686,Nisan,عفشة فرامل,Saturday Sunday,9 AM,9 PM,3
اوتو فريش,"القطعة 31 -, الشيخ زايد, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348702,212348702,Honda MINI BMW FIAT,سمكرة,Friday Saturday,10 AM,10 PM,3
اوتو كير تيم,"42 ب - الحى 11, الشيخ زايد, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348710,212348710,Honda JAC,تكيف,Friday Saturday,9 AM,6 PM,3
بيت ان,"14 المجاورة السابعة, الحى 11, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348876,212348876,Peugeot GMC Tesla,بطاريات,Friday Saturday,11 AM,11 PM,3
جولد كار,"., الحى الثامن, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348965,212348965,Seat Kia Nisan TATA,صيانة,Friday Saturday,9 AM,9 PM,3
دريفت لدهان السيارات,"المجاورة الرابعة, الحى الاول, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349098,212349098,Nisan,Tyres AC,Friday Saturday,10 AM,10 PM,3
رالى موتورز ايجيبت,"19 ش 16 متفرع من ش 7 - المنطقة الصناعية الثالثة, المنطقة الصناعية, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349117,212349117,Honda MINI BMW FIAT,Essential,Saturday Sunday,9 AM,6 PM,3
رسميز كار كير,"المحور المركزى - اجياد كاسيل مول, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349132,212349132,Honda JAC,Full,Monday,11 AM,11 PM,3
ساند جروب - مركز خدمة سيارات,"قطعة 230 - ش حمادة امام محور خدمى تانى - المنطقة الصناعية الثانية, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349189,212349189,Peugeot GMC Tesla,ميكانيكا,Monday,9 AM,9 PM,3
سفن ستار اوتوشوب,"القطعة 3/65 - المحور المركزى, الحى 11, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349228,212349228,Toyota,عفشة فرامل,Saturday Sunday,10 AM,10 PM,3
سمحا لصيانة السيارات,"محور الكفراوى, الحى الثانى, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349242,212349242,Seat,سمكرة,Saturday Sunday,9 AM,6 PM,3
سنتر الفرج,"اسكان الشباب 100 متر -, الحى 11, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349261,212349261,Honda MINI BMW FIAT,تكيف,Saturday Sunday,11 AM,11 PM,3
سيد الابيض,"المحور المركزى, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349278,212349278,Honda JAC,بطاريات,Friday Saturday,9 AM,9 PM,3
سيد عفشة,"المجاورة السابعة, الحى 11, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349300,212349300,Peugeot GMC Tesla,صيانة,Friday Saturday,10 AM,10 PM,3
طيبة,"ميدان ليلة القدر, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349383,212349383,Seat Kia Nisan TATA,Tyres AC,Friday Saturday,9 AM,6 PM,3
عباد الرحمن لكهرباء السيارات,"ش مكة المكرمة المجاورة الاولى, الحى السابع, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349426,212349426,Nisan,Essential,Friday Saturday,11 AM,11 PM,3
